population,profile_id,source_batch,source_simulation_id,GCaL,GK1,GKr,GKs,GKur,Gto,GKACh,GNa,GNaK,GNCX,GSK,GK2P,GSAC
IREpAF,6666,initial,207,1.15337851847934,0.641593097657799,0.522115974136344,1.50992076208103,0.586064087140392,1.31058187939873,1.09919832780034,1.87540566414857,1.28301218000793,1.78532497466721,1.66131564024426,1.3594998188356,0.76369604910559
IREpAF,6900,initial,212,1.3611355724137,0.718479029789932,1.14875346870902,1.85783042205198,1.6509539494255,0.677456316463809,1.5345837091142,1.71960214590198,1.54709451064164,1.49576637366794,1.67073505579887,0.524263160887631,1.42049151758043
IREpAF,6914,initial,214,1.22381608413404,0.880046647500782,0.992985993087281,1.43585757279191,0.834239833989153,1.68590131576585,1.08691183017941,1.36358472170124,0.578739331797609,1.06285415314548,0.955645864473683,1.06080400774918,1.534466843044
IREpAF,7144,initial,219,1.2474994483058,0.815491959646576,1.17877054057628,1.13821200483875,1.4624078141072,0.663614685987555,1.47206639182495,1.76854383657507,1.5555124576958,1.83774382510523,1.33941479095453,1.7840718740846,1.61243404004757
IREpAF,7192,initial,221,1.20323814354084,0.509105775224192,1.27495274816361,0.693572341313695,1.30716031127681,0.860629431001131,1.32113083098166,1.57583768805159,1.32960252927096,1.78601689801583,1.80295896758161,1.80993903257494,0.776484841565678
IREpAF,7366,initial,226,1.133640181577,0.815761773562192,1.3267799914987,1.40343887390037,1.96038001004593,0.901163948350828,0.516661364208346,1.68442215849031,0.611010564287908,1.62714997848177,0.860422432465445,1.55496748144636,0.838490526690145
IREpAF,7431,initial,227,1.70325354361666,0.724346788388829,0.76223904755897,0.831202566107596,1.57763663312455,1.81620920870866,1.50720626727638,1.98549149622343,1.62329337440127,1.2110379951474,1.47956808111919,0.832059341841956,0.898962733657018
IREpAF,7438,initial,228,1.340229936616,0.851671436871181,1.33019730500945,0.819659177235516,1.87507142791607,1.23541587943137,0.892131838524201,1.46265014844971,0.821981582636429,1.2435690316841,0.719296297914027,1.20642358787514,1.55083175178111
IREpAF,7466,initial,229,1.33798821122124,0.923590591311585,1.75845093258589,1.28080477871624,1.73960288108075,1.00041135197535,1.3812543998194,1.23263565049083,0.666039412725555,1.53040314294385,0.594786828287563,1.54660361504896,1.24839508597344
IREpAF,7476,initial,230,1.51165860523069,0.548846221416854,1.12114995100642,0.803470164856067,1.67269048449807,1.77789412703364,1.33382285198611,1.296446132475,1.97088109808555,1.03749876112318,1.45622265270395,0.697323247766024,1.04541310715612
